age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,name,id,age_group,is_new_customer,has_success_before,contact_month,campaign_efficiency
24,8,2,3,0,2,0,0,6,4,329,1,1,2,2,-1.8,93.876,-40.0,0.672,5008.7,no,Emily Jones,3K33TONM,18-25,0,1,cellular_may,1.0
24,8,2,3,0,2,0,0,6,4,173,1,999,3,0,-1.8,93.876,-40.0,0.672,5008.7,no,Chris Davis,PI9VLTX9,18-25,1,0,cellular_may,1.5
24,8,2,3,0,2,0,0,6,4,258,1,3,5,2,-1.8,93.876,-40.0,0.672,5008.7,yes,Michael Johnson,MUA4SC2L,18-25,0,1,cellular_may,2.5
52,0,1,6,0,2,0,0,6,4,338,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes,Sarah Smith,MR24SWOG,46-60,1,0,cellular_may,0.0
18,8,2,7,0,0,0,1,6,4,110,1,999,2,0,-1.8,93.876,-40.0,0.672,5008.7,no,Michael Smith,AVU1QJN2,18-25,1,0,telephone_may,1.0
29,0,2,6,0,0,0,0,6,4,720,1,6,2,0,-1.8,93.876,-40.0,0.672,5008.7,no,Sarah Garcia,0LPRFD0B,26-35,0,0,cellular_may,1.0
29,0,2,6,0,2,0,0,6,4,232,1,999,1,0,-1.8,93.876,-40.0,0.672,5008.7,yes,David Garcia,QD5ZGB2H,26-35,1,0,cellular_may,0.5
44,1,2,1,0,0,0,1,6,4,174,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no,Sarah Williams,DGVTZYDD,36-45,1,0,telephone_may,0.0
27,8,1,3,0,2,0,1,6,4,54,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no,Chris Williams,GW5HM9BE,26-35,1,0,telephone_may,0.0
20,8,2,7,0,2,0,1,6,4,510,4,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes,John Hernandez,FO5SU5W3,18-25,1,0,telephone_may,0.0
48,0,2,6,0,2,0,0,6,4,121,4,999,1,0,-1.8,93.876,-40.0,0.672,5008.7,no,Sarah Brown,QLDDY2RP,46-60,1,0,cellular_may,0.2
46,4,1,2,0,2,0,1,6,4,16,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no,Chris Hernandez,3FEVW7RF,46-60,1,0,telephone_may,0.0
72,5,1,0,0,2,0,0,6,4,443,4,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes,Chris Miller,9R00OA41,60+,1,0,cellular_may,0.0
36,9,1,5,0,2,0,0,6,2,109,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,no,Emily Miller,XAFQA6VH,36-45,1,0,cellular_may,0.5
37,9,1,6,0,2,0,0,6,2,246,1,2,4,2,-1.8,93.876,-40.0,0.677,5008.7,yes,Jane Davis,UDCGU045,36-45,0,1,cellular_may,2.0
33,7,1,3,0,0,0,0,6,2,192,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,yes,Jane Martinez,ELBA6KU5,26-35,1,0,cellular_may,0.5
52,0,1,6,0,2,2,0,6,2,250,1,3,5,2,-1.8,93.876,-40.0,0.677,5008.7,yes,Laura Martinez,YU94Y2IO,46-60,0,1,cellular_may,2.5
52,0,1,6,0,0,0,0,6,2,195,1,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,yes,Alex Jones,GOAVFZU5,46-60,1,0,cellular_may,0.0
52,0,1,6,0,0,0,0,6,2,613,1,3,2,2,-1.8,93.876,-40.0,0.677,5008.7,yes,Michael Smith,4OFS8GMB,46-60,0,1,cellular_may,1.0
52,0,1,6,0,2,0,0,6,2,227,2,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,no,Alex Johnson,967OYPBL,46-60,1,0,cellular_may,0.0
19,8,2,0,0,2,0,0,6,2,220,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,no,John Williams,FF7QADB6,18-25,1,0,cellular_may,0.5
18,8,2,7,0,2,0,0,6,2,183,1,7,2,2,-1.8,93.876,-40.0,0.677,5008.7,no,Jane Johnson,E85I9JMA,18-25,0,1,cellular_may,1.0
52,9,1,6,0,0,0,0,6,2,211,1,3,4,2,-1.8,93.876,-40.0,0.677,5008.7,yes,Jane Garcia,D9CJTKE7,46-60,0,1,cellular_may,2.0
62,5,1,5,0,0,0,1,6,2,111,1,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,no,Alex Miller,UAVWT3O1,60+,1,0,telephone_may,0.0
31,8,2,7,0,0,0,0,6,2,243,2,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,yes,Alex Hernandez,07SY4OFE,26-35,1,0,cellular_may,0.3333333333333333
78,5,0,0,0,2,0,0,6,0,218,2,7,2,2,-1.8,93.876,-40.0,0.682,5008.7,no,Sarah Miller,COMWF7ND,60+,0,1,cellular_may,0.6666666666666666
37,4,1,3,0,0,0,0,6,0,292,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes,David Miller,Y79H8ASW,36-45,1,0,cellular_may,0.0
44,9,1,6,0,2,0,0,6,0,662,2,2,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Katie Johnson,Z0HW89LI,36-45,0,1,cellular_may,0.3333333333333333
30,8,2,3,0,0,0,1,6,0,300,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes,Chris Miller,H12EZYT8,26-35,1,0,telephone_may,0.0
44,9,1,6,0,0,2,1,6,0,201,2,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no,Sarah Brown,SNO0UNLV,36-45,1,0,telephone_may,0.3333333333333333
30,8,2,3,0,0,0,0,6,0,226,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Alex Miller,1OIPSQ90,26-35,0,1,cellular_may,0.6666666666666666
60,5,1,5,0,2,0,0,6,0,110,2,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Laura Smith,WKZPE82Q,46-60,1,0,cellular_may,0.0
44,9,1,6,0,0,0,0,6,0,113,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no,Michael Martinez,IC90FJMP,36-45,1,0,cellular_may,0.5
42,5,2,0,1,2,2,0,6,0,116,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Laura Williams,L5JR621V,36-45,1,0,cellular_may,0.0
44,0,2,6,0,2,0,0,6,0,211,4,3,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Jane Martinez,9Z6TMGJS,36-45,0,1,cellular_may,0.2
33,1,1,1,0,0,0,1,6,1,165,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Alex Smith,K8HZJAXL,26-35,1,0,telephone_may,0.0
82,5,1,3,1,2,0,0,6,1,135,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Michael Brown,0QPEQL7M,60+,1,0,cellular_may,0.0
22,8,2,7,0,2,0,0,6,1,171,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Laura Hernandez,LU6R4I1O,18-25,0,1,cellular_may,0.6666666666666666
38,2,1,5,0,0,0,0,6,1,269,5,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,no,Jane Williams,9TWV8K6P,36-45,0,1,cellular_may,0.3333333333333333
41,0,1,6,0,0,0,1,6,1,128,2,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Sarah Davis,BUMRTWY3,36-45,1,0,telephone_may,0.0
38,2,1,5,0,2,0,0,6,1,583,6,2,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Chris Smith,RO1UN4IY,36-45,0,1,cellular_may,0.5714285714285714
46,0,2,3,0,2,0,0,6,1,522,6,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Katie Martinez,X6SS615E,46-60,1,0,cellular_may,0.0
56,9,1,5,0,2,0,1,6,1,483,5,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes,John Hernandez,0U1ZM4WD,46-60,1,0,telephone_may,0.0
24,8,2,3,0,2,0,0,6,3,113,2,999,2,0,-1.8,93.876,-40.0,0.682,5008.7,no,Chris Johnson,34BDQ6DJ,18-25,1,0,cellular_may,0.6666666666666666
34,9,1,7,0,2,0,1,6,3,97,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no,Alex Garcia,CAO4C3X0,26-35,1,0,telephone_may,0.0
54,9,1,6,0,2,0,1,6,3,172,5,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no,Sarah Davis,929RU5IS,46-60,1,0,telephone_may,0.16666666666666666
50,0,1,6,0,1,1,0,6,4,801,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no,Emily Johnson,ZGEFRR60,46-60,1,0,cellular_may,0.5
59,0,0,0,0,2,0,0,6,4,193,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes,Jane Martinez,IJB13ERV,46-60,1,0,cellular_may,0.0
58,0,1,3,0,2,0,0,6,4,309,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes,John Johnson,1T7FLHIX,46-60,0,1,cellular_may,0.5
50,0,1,6,0,2,0,0,6,4,176,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Jane Hernandez,TA1VECF1,46-60,0,1,cellular_may,1.0
77,5,1,6,0,2,0,0,6,4,152,1,6,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Katie Martinez,ZN22TQQR,60+,0,1,cellular_may,2.0
66,1,1,7,0,2,0,0,6,4,171,2,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Alex Brown,9MIV1RBO,60+,0,1,cellular_may,0.6666666666666666
50,0,1,3,0,2,0,0,6,4,333,1,999,2,0,-1.8,93.876,-40.0,0.682,5008.7,no,Sarah Johnson,DK7AOAAT,46-60,1,0,cellular_may,1.0
61,4,1,6,0,0,0,0,6,4,228,2,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,yes,Emily Garcia,RH2X7KIL,60+,1,0,cellular_may,0.3333333333333333
48,10,1,5,0,0,0,0,6,4,317,1,6,3,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Michael Smith,1D97QAAI,46-60,0,1,cellular_may,1.5
48,10,1,5,0,2,0,0,6,4,236,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Michael Williams,0P7KHL9C,46-60,0,1,cellular_may,1.0
50,0,1,3,0,0,0,0,6,4,208,2,3,5,2,-1.8,93.876,-40.0,0.682,5008.7,no,Laura Jones,CCIQ9G5L,46-60,0,1,cellular_may,1.6666666666666667
40,9,1,5,0,2,0,0,6,4,248,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Alex Williams,M2R7TI8K,36-45,0,1,cellular_may,2.0
30,0,2,3,0,2,0,0,6,4,144,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no,Chris Johnson,E2EZ4RVP,26-35,1,0,cellular_may,0.5
60,0,1,7,0,2,0,0,6,4,762,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Chris Brown,EUQ9ASD1,46-60,0,1,cellular_may,1.0
48,10,1,5,0,0,0,1,6,4,360,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Emily Jones,9296GX9M,46-60,0,1,telephone_may,0.5
77,5,1,6,0,2,0,1,6,4,372,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes,Chris Davis,JHL5UV5R,60+,0,1,telephone_may,2.0
30,0,2,3,0,0,0,0,6,4,177,1,13,1,2,-1.8,93.876,-40.0,0.682,5008.7,no,Katie Martinez,0UD8NQ1T,26-35,0,1,cellular_may,0.5
47,4,1,6,0,2,0,1,6,4,267,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7,no,Jane Miller,S3171401,46-60,0,1,telephone_may,1.0
34,4,2,6,0,2,0,1,6,2,18,1,999,0,1,-1.8,93.876,-40.0,0.683,5008.7,no,Sarah Smith,88FR4HWZ,26-35,1,0,telephone_may,0.0
45,1,1,5,0,2,0,1,6,2,414,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Laura Garcia,0091EUGI,36-45,0,1,telephone_may,1.0
92,5,1,7,0,2,0,0,6,2,271,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,no,Chris Brown,U4V0OW9Q,60+,0,1,cellular_may,1.0
58,4,1,6,0,0,0,0,6,2,289,1,3,4,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Chris Williams,NTIPQG61,46-60,0,1,cellular_may,2.0
31,0,1,6,0,2,0,0,6,2,400,1,3,1,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Jane Martinez,X3TLOMKQ,26-35,0,1,cellular_may,0.5
41,10,1,2,0,2,0,0,6,2,306,1,6,4,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Laura Johnson,CZ75PM16,36-45,0,1,cellular_may,2.0
28,0,2,3,0,2,0,0,6,2,263,1,6,1,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Laura Miller,CNWGQ4P0,26-35,0,1,cellular_may,0.5
29,0,2,6,0,0,0,0,6,2,216,1,3,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Laura Martinez,K5GT8GL8,26-35,0,1,cellular_may,1.5
39,7,1,3,0,2,0,0,6,2,328,2,6,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Jane Jones,X49D830U,36-45,0,1,cellular_may,1.0
70,5,1,0,0,2,0,0,6,2,331,1,3,2,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Katie Williams,AQ9SJLI6,60+,0,1,cellular_may,1.0
40,0,2,2,0,2,0,0,6,2,356,1,2,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes,David Davis,JNL6EWUC,36-45,0,1,cellular_may,1.5
40,0,2,2,0,2,0,0,6,2,234,1,3,3,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Alex Smith,1QNPDDIU,36-45,0,1,cellular_may,1.5
28,0,2,3,0,2,0,0,6,2,457,2,999,1,0,-1.8,93.876,-40.0,0.683,5008.7,no,Katie Hernandez,B7FZR5TR,26-35,1,0,cellular_may,0.3333333333333333
60,4,1,7,0,2,0,0,6,2,336,3,3,5,2,-1.8,93.876,-40.0,0.683,5008.7,yes,Michael Jones,G3E0P61Y,46-60,0,1,cellular_may,1.25
29,0,1,6,0,2,2,0,6,0,567,3,13,2,0,-1.8,93.876,-40.0,0.684,5008.7,yes,Michael Davis,RIWL8Q62,26-35,0,0,cellular_may,0.5
52,4,1,6,0,0,0,0,6,0,404,2,9,1,2,-1.8,93.876,-40.0,0.684,5008.7,yes,Michael Johnson,93DTZVP5,46-60,0,1,cellular_may,0.3333333333333333
52,4,1,6,0,0,0,0,6,0,698,5,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,no,Sarah Martinez,7AKC8TYD,46-60,1,0,cellular_may,0.16666666666666666
30,0,2,3,0,2,0,0,6,0,532,5,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,yes,Chris Smith,8XDNHKAR,26-35,1,0,cellular_may,0.0
47,9,0,5,0,0,2,1,6,0,7,1,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,no,John Martinez,RJDDV2Q8,46-60,1,0,telephone_may,0.0
32,0,1,6,0,0,0,1,6,0,389,4,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,no,Emily Miller,N3WESLBQ,26-35,1,0,telephone_may,0.2
41,0,1,6,0,2,0,1,6,0,338,3,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,no,John Martinez,7O8TNMVT,36-45,1,0,telephone_may,0.25
68,5,1,0,0,2,2,0,6,0,220,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7,yes,John Williams,KIZXTGI7,60+,0,1,cellular_may,0.5
33,9,1,5,0,2,0,0,6,0,700,4,3,4,2,-1.8,93.876,-40.0,0.684,5008.7,yes,Katie Davis,8DLAUJY4,26-35,0,1,cellular_may,0.8
76,5,1,0,0,2,0,0,6,0,1205,2,6,2,2,-1.8,93.876,-40.0,0.684,5008.7,yes,Emily Brown,BRNU659U,60+,0,1,cellular_may,0.6666666666666666
65,0,1,6,0,2,0,0,6,0,407,3,999,1,0,-1.8,93.876,-40.0,0.684,5008.7,yes,Emily Williams,LHWVVXKC,60+,1,0,cellular_may,0.25
77,5,1,7,0,2,2,0,6,0,318,3,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,no,Alex Brown,RHJBZOAV,60+,1,0,cellular_may,0.0
33,9,1,5,0,2,2,0,6,0,62,2,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,no,Chris Garcia,E5XTNA4C,26-35,1,0,cellular_may,0.0
52,4,1,6,0,2,0,0,6,0,787,3,3,3,2,-1.8,93.876,-40.0,0.684,5008.7,yes,Sarah Jones,ULUEGP3G,46-60,0,1,cellular_may,0.75
33,0,2,6,0,2,0,0,6,0,396,5,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,yes,Laura Martinez,6AYODB6Z,26-35,1,0,cellular_may,0.0
71,0,1,0,0,2,2,0,6,0,466,4,3,2,2,-1.8,93.876,-40.0,0.684,5008.7,yes,Emily Hernandez,ELGY3CPT,60+,0,1,cellular_may,0.4
29,8,2,6,0,2,0,0,6,1,556,1,999,1,0,-1.8,93.876,-40.0,0.685,5008.7,yes,David Miller,VXWJ3MIP,26-35,1,0,cellular_may,0.5
63,5,1,5,0,2,0,0,6,1,492,1,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,no,Sarah Smith,EI5KZOFO,60+,1,0,cellular_may,0.0
33,0,1,6,0,2,0,0,6,1,740,1,3,2,2,-1.8,93.876,-40.0,0.685,5008.7,yes,David Brown,G6QN5AVK,26-35,0,1,cellular_may,1.0
33,0,1,6,0,2,2,0,6,1,312,2,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,no,David Hernandez,YAWWWDHR,26-35,1,0,cellular_may,0.0
54,0,1,5,0,0,0,1,6,1,564,5,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,no,Michael Martinez,MMYCBLDR,46-60,1,0,telephone_may,0.0
60,1,1,0,0,2,0,0,6,1,272,2,6,2,2,-1.8,93.876,-40.0,0.685,5008.7,yes,David Garcia,PD7ZTRES,46-60,0,1,cellular_may,0.6666666666666666
33,0,1,6,0,0,0,0,6,1,157,2,15,3,0,-1.8,93.876,-40.0,0.685,5008.7,no,Emily Martinez,TWZ8IX2W,26-35,0,0,cellular_may,1.0
63,5,1,5,0,2,2,0,6,1,444,2,14,1,2,-1.8,93.876,-40.0,0.685,5008.7,yes,Michael Jones,GF6DFUIL,60+,0,1,cellular_may,0.3333333333333333
33,9,1,6,0,2,0,0,6,1,508,1,999,0,1,-1.8,93.876,-40.0,0.685,5008.7,yes,Michael Martinez,V3F78W94,26-35,1,0,cellular_may,0.0
74,5,0,6,0,2,0,0,6,3,387,1,999,0,1,-1.8,93.876,-40.0,0.688,5008.7,yes,David Hernandez,O6HVTTHY,60+,1,0,cellular_may,0.0
47,7,0,6,0,2,2,0,6,3,336,1,15,3,0,-1.8,93.876,-40.0,0.688,5008.7,yes,David Davis,KNS1OG0X,46-60,0,0,cellular_may,1.5
50,10,1,3,0,0,0,1,6,3,353,3,999,0,1,-1.8,93.876,-40.0,0.688,5008.7,yes,Emily Williams,OQTR9ZFZ,46-60,1,0,telephone_may,0.0
29,0,1,3,0,0,0,1,6,4,30,1,999,0,1,-1.8,93.876,-40.0,0.69,5008.7,no,Emily Johnson,CALECRKS,26-35,1,0,telephone_may,0.0
48,6,0,6,0,0,0,0,6,4,661,3,999,0,1,-1.8,93.876,-40.0,0.69,5008.7,yes,John Johnson,SHNQN3YG,46-60,1,0,cellular_may,0.0
28,8,2,3,0,0,2,0,6,4,472,1,3,5,2,-1.8,93.876,-40.0,0.69,5008.7,yes,Michael Smith,DQ5ONV9U,26-35,0,1,cellular_may,2.5
68,5,1,5,0,1,1,0,6,2,237,7,999,2,0,-1.8,93.876,-40.0,0.692,5008.7,no,Jane Smith,HQONSTOH,60+,1,0,cellular_may,0.25
68,5,1,5,0,0,2,0,6,2,420,1,999,1,0,-1.8,93.876,-40.0,0.692,5008.7,yes,Alex Williams,ZXZJN1R7,60+,1,0,cellular_may,0.5
45,11,1,6,0,2,0,0,6,2,254,1,999,1,0,-1.8,93.876,-40.0,0.692,5008.7,no,Michael Davis,V1B32LOO,36-45,1,0,cellular_may,0.5
45,4,1,2,0,2,0,0,6,2,165,1,999,3,0,-1.8,93.876,-40.0,0.692,5008.7,no,Jane Jones,9ASSK5KW,36-45,1,0,cellular_may,1.5
46,0,1,6,0,0,0,0,6,2,154,1,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes,Chris Jones,WVWHUW06,46-60,1,0,cellular_may,0.0
31,0,1,5,0,2,2,0,6,2,291,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes,Alex Hernandez,T6BAMAZP,26-35,1,0,cellular_may,0.0
58,4,1,6,0,2,0,0,6,2,342,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes,Emily Smith,R2Y4VJHZ,46-60,1,0,cellular_may,0.0
31,10,2,3,0,0,0,0,6,2,339,2,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,no,Chris Garcia,IO5DJ9O7,26-35,1,0,cellular_may,0.0
34,0,1,3,0,2,0,0,6,2,321,4,999,3,0,-1.8,93.876,-40.0,0.692,5008.7,no,David Jones,4KQDCY73,26-35,1,0,cellular_may,0.6
46,0,1,6,0,0,0,1,6,2,351,3,999,0,1,-1.8,93.876,-40.0,0.692,5008.7,yes,Jane Jones,01HE0X6K,46-60,1,0,telephone_may,0.0
28,8,2,6,0,1,1,0,6,0,226,3,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,yes,Michael Davis,PRURV3EO,26-35,0,1,cellular_may,0.5
31,7,2,2,0,2,0,0,6,0,214,4,999,0,1,-1.8,93.876,-40.0,0.695,5008.7,yes,Emily Smith,GV22UB2S,26-35,1,0,cellular_may,0.0
31,7,2,2,0,1,1,0,6,0,429,1,999,3,0,-1.8,93.876,-40.0,0.695,5008.7,no,Michael Miller,KZV4IOD9,26-35,1,0,cellular_may,1.5
61,1,1,1,0,2,2,0,6,0,403,1,3,2,2,-1.8,93.876,-40.0,0.695,5008.7,yes,Emily Jones,TGKG557O,60+,0,1,cellular_may,1.0
41,4,1,7,0,2,0,0,6,0,588,1,18,2,0,-1.8,93.876,-40.0,0.695,5008.7,yes,Jane Davis,9GTBOM49,36-45,0,0,cellular_may,1.0
34,0,1,6,0,0,0,0,6,0,145,1,999,2,0,-1.8,93.876,-40.0,0.695,5008.7,no,Alex Williams,306OL7S6,26-35,1,0,cellular_may,1.0
34,0,1,6,0,2,0,0,6,0,407,3,8,3,0,-1.8,93.876,-40.0,0.695,5008.7,yes,Alex Davis,MG5NPR7F,26-35,0,0,cellular_may,0.75
29,7,2,3,0,2,0,0,6,0,122,1,999,2,0,-1.8,93.876,-40.0,0.695,5008.7,no,John Miller,091T81F1,26-35,1,0,cellular_may,1.0
45,6,1,3,0,0,0,0,6,0,374,1,999,1,0,-1.8,93.876,-40.0,0.695,5008.7,yes,Katie Davis,CZMPG8CI,36-45,1,0,cellular_may,0.5
28,8,2,6,0,1,1,0,6,0,1027,2,999,0,1,-1.8,93.876,-40.0,0.695,5008.7,yes,Michael Smith,G3XT4DKT,26-35,1,0,cellular_may,0.0
24,10,2,3,0,0,2,0,6,1,375,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,Emily Hernandez,NI6RPBDS,18-25,1,0,cellular_may,0.0
80,5,1,0,0,0,0,0,6,1,382,1,3,3,2,-1.8,93.876,-40.0,0.697,5008.7,yes,Alex Williams,OJUKFJC6,60+,0,1,cellular_may,1.5
51,4,1,6,0,2,0,0,6,1,131,2,999,4,0,-1.8,93.876,-40.0,0.697,5008.7,no,Michael Davis,6CSJKTAQ,46-60,1,0,cellular_may,1.3333333333333333
36,9,0,5,0,2,0,0,6,1,341,7,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,no,Katie Martinez,0C8X73WL,36-45,1,0,cellular_may,0.0
79,5,1,2,0,2,2,0,6,1,260,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,no,David Miller,C1OU8QP6,60+,1,0,cellular_may,0.5
24,10,2,3,0,2,0,0,6,1,699,1,13,2,0,-1.8,93.876,-40.0,0.697,5008.7,yes,Chris Williams,J9XQJU3N,18-25,0,0,cellular_may,1.0
76,5,0,0,0,2,0,0,6,1,168,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,yes,Emily Smith,RS6UWXFW,60+,1,0,cellular_may,0.5
45,9,2,6,0,0,0,0,6,3,146,2,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,yes,Michael Miller,RFID68QM,36-45,1,0,cellular_may,0.3333333333333333
20,8,2,7,0,0,0,0,6,3,530,2,3,5,2,-1.8,93.876,-40.0,0.697,5008.7,yes,Chris Miller,J038VQ8Q,18-25,0,1,cellular_may,1.6666666666666667
20,8,2,7,0,0,0,0,6,3,202,2,12,1,2,-1.8,93.876,-40.0,0.697,5008.7,yes,Michael Smith,OBP7WRDJ,18-25,0,1,cellular_may,0.3333333333333333
36,0,1,6,0,0,0,0,6,3,641,4,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,John Williams,R03B58QT,36-45,1,0,cellular_may,0.0
36,0,1,6,0,2,0,0,6,3,196,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,John Davis,90TJMT4T,36-45,1,0,cellular_may,0.0
77,5,0,0,0,0,0,0,6,3,393,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,Katie Johnson,GGU1T27M,60+,1,0,cellular_may,0.0
22,8,2,3,0,2,0,0,6,3,272,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,Katie Garcia,V8JON86Q,18-25,1,0,cellular_may,0.0
46,1,1,5,0,2,0,0,6,4,410,1,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,Laura Johnson,EB806X1W,46-60,1,0,cellular_may,0.0
69,5,1,3,0,0,0,0,6,4,289,1,10,1,2,-1.8,93.876,-40.0,0.697,5008.7,yes,David Garcia,96PF0OGX,60+,0,1,cellular_may,0.5
92,5,0,7,1,0,0,0,6,4,405,3,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,yes,David Johnson,65N9SMD0,60+,1,0,cellular_may,0.25
64,3,1,7,0,2,0,1,6,4,671,3,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,John Martinez,WF511QJY,60+,1,0,telephone_may,0.0
31,9,0,6,0,0,0,0,6,4,175,3,7,3,2,-1.8,93.876,-40.0,0.697,5008.7,yes,John Davis,BW9PY9X6,26-35,0,1,cellular_may,0.75
84,5,1,2,0,2,0,0,6,4,267,1,999,1,0,-1.8,93.876,-40.0,0.697,5008.7,no,Chris Smith,PDR61WN9,60+,1,0,cellular_may,0.5
28,0,2,6,0,0,0,0,6,4,135,2,3,2,2,-1.8,93.876,-40.0,0.697,5008.7,yes,Emily Johnson,NZTCDPH8,26-35,0,1,cellular_may,0.6666666666666666
28,0,1,3,0,0,2,0,6,4,530,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,yes,Alex Smith,UHROZDBD,26-35,1,0,cellular_may,0.0
70,5,0,3,0,2,0,1,6,4,283,2,4,2,2,-1.8,93.876,-40.0,0.697,5008.7,yes,Sarah Hernandez,4M8LLM6U,60+,0,1,telephone_may,0.6666666666666666
29,7,2,3,0,2,0,1,6,2,93,1,999,0,1,-1.8,93.876,-40.0,0.699,5008.7,yes,Laura Garcia,F0345I71,26-35,1,0,telephone_may,0.0
